,datetime,open,high,low,close,volume,last_volume
246,2021-12-02 16:30:00,6094.0,6096.0,6093.0,6095.0,144,96361
247,2021-12-02 16:31:00,6096.0,6097.0,6096.0,6097.0,50,96629
248,2021-12-02 16:32:00,6097.0,6097.0,6094.0,6094.0,187,96680
249,2021-12-02 16:33:00,6094.0,6094.0,6091.0,6091.0,212,96885
250,2021-12-02 16:34:00,6091.0,6092.0,6091.0,6091.0,228,97097
251,2021-12-02 16:35:00,6089.0,6090.0,6088.0,6088.0,286,97400
252,2021-12-02 16:36:00,6090.0,6090.0,6087.0,6089.0,488,97737
253,2021-12-02 16:37:00,6088.0,6088.0,6085.0,6085.0,412,98263
254,2021-12-02 16:38:00,6085.0,6089.0,6085.0,6089.0,441,98749
255,2021-12-02 16:39:00,6091.0,6091.0,6089.0,6089.0,427,99236
256,2021-12-02 16:40:00,6090.0,6098.0,6090.0,6098.0,680,99669
257,2021-12-02 16:41:00,6096.0,6100.0,6095.0,6099.0,513,100396
258,2021-12-02 16:42:00,6102.0,6102.0,6099.0,6100.0,184,101129
259,2021-12-02 16:43:00,6097.0,6098.0,6095.0,6098.0,419,101569
260,2021-12-02 16:44:00,6100.0,6103.0,6099.0,6101.0,339,102180
261,2021-12-02 16:45:00,6101.0,6104.0,6100.0,6102.0,297,102519
262,2021-12-02 16:46:00,6106.0,6107.0,6102.0,6104.0,192,102899
263,2021-12-02 16:47:00,6103.0,6103.0,6099.0,6100.0,210,103224
264,2021-12-02 16:48:00,6100.0,6101.0,6098.0,6099.0,335,103437
265,2021-12-02 16:49:00,6099.0,6101.0,6096.0,6100.0,192,103775
266,2021-12-02 16:50:00,6100.0,6101.0,6098.0,6101.0,159,103969
267,2021-12-02 16:51:00,6101.0,6103.0,6101.0,6101.0,36,104131
268,2021-12-02 17:10:00,6097.0,6097.0,6095.0,6095.0,447,113610
269,2021-12-02 17:11:00,6095.0,6099.0,6095.0,6097.0,414,114058
270,2021-12-02 17:49:00,6095.0,6096.0,6094.0,6094.0,400,92825
271,2021-12-02 17:50:00,6095.0,6095.0,6091.0,6091.0,134,93490
272,2021-12-02 17:51:00,6091.0,6092.0,6091.0,6091.0,114,93694
273,2021-12-02 17:52:00,6094.0,6094.0,6089.0,6090.0,308,94006
274,2021-12-02 17:53:00,6090.0,6091.0,6088.0,6090.0,272,94316
275,2021-12-02 17:54:00,6091.0,6091.0,6087.0,6087.0,271,94589
276,2021-12-02 17:55:00,6090.0,6092.0,6090.0,6090.0,210,95053
277,2021-12-02 17:56:00,6092.0,6093.0,6089.0,6093.0,121,95414
278,2021-12-02 17:57:00,6094.0,6095.0,6091.0,6093.0,222,95541
279,2021-12-02 17:58:00,6093.0,6094.0,6092.0,6092.0,122,95763
280,2021-12-02 17:59:00,6093.0,6095.0,6092.0,6095.0,224,95905
281,2021-12-02 18:00:00,6095.0,6096.0,6093.0,6095.0,287,96141
282,2021-12-02 18:01:00,6095.0,6097.0,6094.0,6096.0,209,96435
283,2021-12-02 18:02:00,6096.0,6097.0,6095.0,6095.0,139,96645
284,2021-12-02 18:03:00,6097.0,6097.0,6093.0,6094.0,105,96809
285,2021-12-02 18:04:00,6094.0,6094.0,6091.0,6091.0,314,96932
286,2021-12-02 18:05:00,6092.0,6092.0,6089.0,6089.0,206,97262
287,2021-12-02 18:06:00,6090.0,6090.0,6088.0,6088.0,357,97632
288,2021-12-02 18:07:00,6088.0,6088.0,6087.0,6088.0,296,97990
289,2021-12-02 18:08:00,6088.0,6089.0,6085.0,6087.0,752,98286
290,2021-12-02 18:09:00,6085.0,6092.0,6085.0,6089.0,317,99060
291,2021-12-02 18:10:00,6089.0,6094.0,6089.0,6093.0,420,99379
292,2021-12-02 18:11:00,6093.0,6099.0,6093.0,6098.0,874,99799
293,2021-12-02 18:12:00,6099.0,6102.0,6095.0,6099.0,542,100684
294,2021-12-02 18:13:00,6100.0,6100.0,6096.0,6098.0,652,101296
295,2021-12-02 18:14:00,6097.0,6101.0,6096.0,6100.0,380,101958
296,2021-12-02 18:15:00,6100.0,6103.0,6100.0,6101.0,299,102384
297,2021-12-02 18:16:00,6101.0,6107.0,6101.0,6103.0,348,102685
298,2021-12-02 18:17:00,6103.0,6104.0,6101.0,6101.0,231,103049
299,2021-12-02 18:18:00,6100.0,6101.0,6098.0,6099.0,250,103291
300,2021-12-02 18:19:00,6099.0,6101.0,6098.0,6099.0,307,103547
301,2021-12-02 18:20:00,6099.0,6101.0,6098.0,6099.0,242,103854
302,2021-12-02 18:21:00,6100.0,6103.0,6099.0,6101.0,56,104111
303,2021-12-02 08:43:00,6105.0,6105.0,6102.0,6102.0,75,89557
304,2021-12-02 08:44:00,6103.0,6104.0,6100.0,6104.0,239,89644
305,2021-12-02 08:45:00,6103.0,6106.0,6103.0,6104.0,243,89905
306,2021-12-02 08:46:00,6104.0,6105.0,6103.0,6104.0,98,90172
307,2021-12-02 08:47:00,6103.0,6104.0,6102.0,6104.0,434,90272
308,2021-12-02 08:48:00,6104.0,6107.0,6104.0,6104.0,213,90706
309,2021-12-02 08:49:00,6104.0,6104.0,6102.0,6102.0,165,90950
310,2021-12-02 08:50:00,6102.0,6102.0,6100.0,6100.0,110,91115
311,2021-12-02 08:51:00,6101.0,6101.0,6095.0,6098.0,464,91235
312,2021-12-02 08:52:00,6097.0,6097.0,6093.0,6093.0,371,91705
313,2021-12-02 08:53:00,6094.0,6096.0,6093.0,6095.0,327,92408
314,2021-12-02 08:54:00,6095.0,6097.0,6093.0,6093.0,563,92735
315,2021-12-02 08:55:00,6093.0,6095.0,6091.0,6091.0,285,93345
316,2021-12-02 08:56:00,6091.0,6094.0,6091.0,6094.0,323,93637
317,2021-12-02 08:57:00,6094.0,6094.0,6089.0,6090.0,339,93975
318,2021-12-02 08:58:00,6090.0,6091.0,6089.0,6090.0,257,94315
319,2021-12-02 08:59:00,6090.0,6091.0,6087.0,6089.0,271,94588
320,2021-12-02 09:00:00,6090.0,6092.0,6090.0,6090.0,212,95053
321,2021-12-02 09:01:00,6092.0,6093.0,6090.0,6093.0,121,95414
322,2021-12-02 09:02:00,6094.0,6095.0,6092.0,6093.0,222,95541
323,2021-12-02 09:03:00,6093.0,6094.0,6092.0,6092.0,127,95763
324,2021-12-02 09:04:00,6093.0,6095.0,6092.0,6095.0,249,95891
325,2021-12-02 09:05:00,6095.0,6095.0,6095.0,6095.0,13,96304
326,2021-12-02 09:26:00,6101.0,6101.0,6101.0,6101.0,0,104167
327,2021-12-02 09:41:00,6093.0,6094.0,6092.0,6092.0,389,106365
328,2021-12-02 09:42:00,6093.0,6093.0,6092.0,6092.0,2726,107868
329,2021-12-02 09:43:00,6091.0,6093.0,6091.0,6092.0,830,111177
330,2021-12-02 09:44:00,6092.0,6093.0,6092.0,6092.0,270,112043
331,2021-12-02 09:45:00,6092.0,6098.0,6092.0,6097.0,1189,112405
332,2021-12-02 09:46:00,6095.0,6099.0,6095.0,6099.0,704,113641
333,2021-12-02 09:47:00,6097.0,6098.0,6096.0,6098.0,46,114457
334,2021-12-02 09:48:00,6098.0,6099.0,6098.0,6098.0,53,114503
335,2021-12-02 09:49:00,6099.0,6099.0,6096.0,6098.0,30,114558
336,2021-12-02 09:50:00,6097.0,6097.0,6096.0,6097.0,100,114592
337,2021-12-02 09:51:00,6097.0,6098.0,6095.0,6095.0,431,114692
338,2021-12-02 09:52:00,6096.0,6099.0,6096.0,6099.0,711,115572
339,2021-12-02 09:53:00,6100.0,6102.0,6099.0,6102.0,162,116286
340,2021-12-02 09:54:00,6103.0,6103.0,6101.0,6101.0,336,116459
341,2021-12-02 09:55:00,6099.0,6100.0,6098.0,6100.0,135,116877
342,2021-12-02 09:56:00,6099.0,6100.0,6099.0,6099.0,39,117013
343,2021-12-02 10:04:00,6097.0,6097.0,6095.0,6096.0,52,117888
344,2021-12-02 10:05:00,6095.0,6099.0,6095.0,6099.0,71,117959
345,2021-12-02 10:06:00,6098.0,6099.0,6098.0,6099.0,13,118169
346,2021-12-02 10:07:00,6097.0,6097.0,6093.0,6094.0,214,118305
347,2021-12-02 10:08:00,6094.0,6094.0,6093.0,6093.0,177,118519
348,2021-12-02 10:09:00,6093.0,6096.0,6092.0,6093.0,210,118736
349,2021-12-02 10:10:00,6107.0,6107.0,6106.0,6106.0,3,88324
350,2021-12-02 10:11:00,6107.0,6107.0,6103.0,6104.0,245,88331
351,2021-12-02 10:12:00,6104.0,6105.0,6101.0,6104.0,586,88657
352,2021-12-02 10:13:00,6101.0,6102.0,6101.0,6102.0,128,89345
353,2021-12-02 10:14:00,6105.0,6105.0,6102.0,6103.0,171,89556
354,2021-12-02 10:15:00,6102.0,6104.0,6101.0,6104.0,275,89740
355,2021-12-02 10:16:00,6104.0,6105.0,6103.0,6104.0,160,90015
356,2021-12-02 10:17:00,6104.0,6104.0,6102.0,6102.0,248,90212
357,2021-12-02 10:18:00,6102.0,6106.0,6102.0,6106.0,322,90460
358,2021-12-02 10:19:00,6106.0,6106.0,6103.0,6103.0,193,90814
359,2021-12-02 10:20:00,6104.0,6104.0,6100.0,6102.0,174,91024
360,2021-12-02 10:21:00,6101.0,6101.0,6099.0,6099.0,125,91199
361,2021-12-02 10:22:00,6095.0,6098.0,6095.0,6096.0,292,91504
362,2021-12-02 10:23:00,6095.0,6096.0,6093.0,6094.0,224,91927
363,2021-12-02 10:24:00,6094.0,6097.0,6094.0,6095.0,505,92512
364,2021-12-02 10:25:00,6096.0,6096.0,6093.0,6095.0,437,93053
365,2021-12-02 10:26:00,6094.0,6094.0,6091.0,6092.0,273,93491
366,2021-12-02 10:27:00,6091.0,6094.0,6090.0,6090.0,387,93782
367,2021-12-02 10:28:00,6089.0,6091.0,6089.0,6090.0,262,94191
368,2021-12-02 10:29:00,6090.0,6091.0,6087.0,6088.0,333,94464
369,2021-12-02 10:30:00,6088.0,6093.0,6088.0,6091.0,406,94821
370,2021-12-02 10:31:00,6091.0,6092.0,6090.0,6091.0,198,95234
371,2021-12-02 10:32:00,6091.0,6095.0,6091.0,6093.0,203,95450
372,2021-12-02 10:33:00,6093.0,6094.0,6091.0,6094.0,168,95672
373,2021-12-02 10:34:00,6093.0,6094.0,6092.0,6093.0,127,95858
374,2021-12-02 10:35:00,6093.0,6096.0,6092.0,6094.0,327,95991
375,2021-12-02 10:36:00,6094.0,6096.0,6093.0,6095.0,144,96361
376,2021-12-02 10:37:00,6096.0,6097.0,6096.0,6096.0,43,96629
377,2021-12-02 10:38:00,6097.0,6097.0,6094.0,6094.0,188,96679
378,2021-12-02 10:39:00,6094.0,6095.0,6092.0,6093.0,209,96885
379,2021-12-02 10:40:00,6092.0,6093.0,6090.0,6090.0,115,97209
380,2021-12-02 10:41:00,6089.0,6090.0,6089.0,6090.0,248,97400
381,2021-12-02 10:42:00,6089.0,6090.0,6088.0,6088.0,497,97687
382,2021-12-02 10:43:00,6089.0,6089.0,6086.0,6086.0,321,98224
383,2021-12-02 10:44:00,6085.0,6089.0,6085.0,6089.0,508,98667
384,2021-12-02 10:45:00,6089.0,6092.0,6088.0,6089.0,459,99190
385,2021-12-02 10:46:00,6090.0,6099.0,6090.0,6097.0,695,99666
386,2021-12-02 10:47:00,6096.0,6100.0,6095.0,6100.0,518,100380
387,2021-12-02 10:48:00,6102.0,6102.0,6098.0,6099.0,357,101129
388,2021-12-02 10:49:00,6099.0,6100.0,6096.0,6100.0,605,101494
389,2021-12-02 10:50:00,6100.0,6104.0,6099.0,6102.0,409,102107
390,2021-12-02 10:51:00,6101.0,6104.0,6100.0,6103.0,300,102519
391,2021-12-02 10:52:00,6106.0,6107.0,6102.0,6103.0,227,102889
392,2021-12-02 10:53:00,6103.0,6104.0,6099.0,6100.0,314,103120
393,2021-12-02 10:54:00,6100.0,6102.0,6098.0,6099.0,336,103436
394,2021-12-02 10:55:00,6099.0,6101.0,6096.0,6100.0,193,103775
395,2021-12-02 10:56:00,6100.0,6101.0,6098.0,6101.0,159,103969
396,2021-12-02 10:57:00,6101.0,6103.0,6101.0,6102.0,32,104131
397,2021-12-02 11:12:00,6093.0,6094.0,6092.0,6093.0,2961,106365
398,2021-12-02 11:13:00,6092.0,6093.0,6091.0,6093.0,2110,109394
399,2021-12-02 11:14:00,6092.0,6093.0,6092.0,6092.0,583,111512
400,2021-12-02 11:15:00,6092.0,6098.0,6092.0,6098.0,672,112183
401,2021-12-02 11:16:00,6098.0,6098.0,6095.0,6096.0,1175,112857
402,2021-12-02 11:17:00,6095.0,6099.0,6095.0,6097.0,429,114057
403,2021-12-02 11:18:00,6097.0,6099.0,6096.0,6099.0,58,114486
404,2021-12-02 11:19:00,6099.0,6099.0,6097.0,6098.0,38,114544
405,2021-12-02 11:20:00,6098.0,6098.0,6096.0,6097.0,48,114585
406,2021-12-02 11:21:00,6097.0,6097.0,6096.0,6097.0,70,114637
407,2021-12-02 11:22:00,6096.0,6097.0,6095.0,6097.0,1453,114712
408,2021-12-02 11:23:00,6097.0,6100.0,6097.0,6100.0,191,116165
409,2021-12-02 11:24:00,6101.0,6103.0,6099.0,6103.0,171,116360
410,2021-12-02 11:25:00,6101.0,6103.0,6099.0,6099.0,342,116539
411,2021-12-02 11:26:00,6099.0,6100.0,6098.0,6099.0,148,116901
412,2021-12-02 11:27:00,6098.0,6099.0,6095.0,6095.0,160,117054
413,2021-12-02 11:28:00,6095.0,6098.0,6095.0,6098.0,72,117214
414,2021-12-02 11:29:00,6097.0,6097.0,6096.0,6096.0,36,117296
415,2021-12-02 11:30:00,6096.0,6097.0,6094.0,6094.0,108,117338
416,2021-12-02 11:31:00,6095.0,6096.0,6093.0,6095.0,165,117447
417,2021-12-02 11:32:00,6095.0,6096.0,6094.0,6095.0,72,117620
418,2021-12-02 11:33:00,6095.0,6098.0,6094.0,6097.0,98,117692
419,2021-12-02 11:34:00,6097.0,6098.0,6095.0,6095.0,63,117803
420,2021-12-02 11:35:00,6096.0,6099.0,6095.0,6099.0,130,117883
421,2021-12-02 11:36:00,6098.0,6101.0,6098.0,6098.0,145,118020
422,2021-12-02 11:37:00,6098.0,6099.0,6095.0,6095.0,172,118165
423,2021-12-02 11:38:00,6096.0,6096.0,6093.0,6094.0,245,118338
424,2021-12-02 11:39:00,6093.0,6096.0,6093.0,6096.0,212,118590
425,2021-12-02 11:40:00,6094.0,6112.0,6092.0,6112.0,-31259,118812
426,2021-12-02 11:41:00,6107.0,6107.0,6104.0,6106.0,215,88324
427,2021-12-02 11:42:00,6104.0,6105.0,6102.0,6103.0,513,88547
428,2021-12-02 11:43:00,6102.0,6105.0,6100.0,6102.0,331,89061
429,2021-12-02 11:44:00,6102.0,6105.0,6102.0,6105.0,209,89392
430,2021-12-02 11:45:00,6102.0,6103.0,6100.0,6101.0,192,89632
431,2021-12-02 11:46:00,6101.0,6105.0,6101.0,6103.0,323,89824
432,2021-12-02 11:47:00,6104.0,6105.0,6103.0,6104.0,81,90148
433,2021-12-02 11:48:00,6103.0,6104.0,6102.0,6104.0,455,90230
434,2021-12-02 11:49:00,6104.0,6107.0,6104.0,6104.0,202,90706
435,2021-12-02 11:50:00,6105.0,6105.0,6103.0,6104.0,121,90909
436,2021-12-02 11:51:00,6102.0,6102.0,6100.0,6100.0,110,91115
437,2021-12-02 11:52:00,6100.0,6101.0,6096.0,6097.0,453,91225
438,2021-12-02 11:53:00,6098.0,6098.0,6093.0,6094.0,449,91699
439,2021-12-02 11:54:00,6094.0,6095.0,6093.0,6094.0,325,92408
440,2021-12-02 11:55:00,6095.0,6097.0,6093.0,6095.0,558,92735
441,2021-12-02 11:56:00,6093.0,6095.0,6092.0,6092.0,324,93296
442,2021-12-02 11:57:00,6091.0,6092.0,6091.0,6092.0,201,93630
443,2021-12-02 11:58:00,6094.0,6094.0,6089.0,6091.0,332,93956
444,2021-12-02 11:59:00,6090.0,6091.0,6088.0,6090.0,257,94311
445,2021-12-02 12:00:00,6090.0,6091.0,6087.0,6087.0,283,94577
446,2021-12-02 12:01:00,6090.0,6093.0,6090.0,6090.0,212,95053
447,2021-12-02 12:02:00,6092.0,6092.0,6090.0,6091.0,112,95414
448,2021-12-02 12:03:00,6093.0,6095.0,6092.0,6092.0,228,95534
449,2021-12-02 12:04:00,6092.0,6094.0,6092.0,6092.0,123,95762
450,2021-12-02 12:05:00,6092.0,6095.0,6092.0,6094.0,230,95890
451,2021-12-02 12:06:00,6095.0,6096.0,6093.0,6095.0,296,96129
452,2021-12-02 12:07:00,6095.0,6097.0,6094.0,6096.0,209,96428
453,2021-12-02 12:08:00,6096.0,6097.0,6095.0,6095.0,104,96644
454,2021-12-02 12:09:00,6095.0,6097.0,6093.0,6094.0,162,96748
455,2021-12-02 12:10:00,6094.0,6094.0,6091.0,6091.0,323,96914
456,2021-12-02 12:11:00,6091.0,6092.0,6089.0,6089.0,222,97246
457,2021-12-02 12:12:00,6090.0,6090.0,6088.0,6088.0,339,97632
458,2021-12-02 12:13:00,6088.0,6089.0,6087.0,6088.0,297,97989
459,2021-12-02 12:14:00,6088.0,6089.0,6085.0,6085.0,746,98286
460,2021-12-02 12:15:00,6085.0,6092.0,6085.0,6089.0,312,99060
461,2021-12-02 12:16:00,6089.0,6094.0,6089.0,6093.0,422,99377
462,2021-12-02 12:17:00,6093.0,6098.0,6093.0,6097.0,754,99799
463,2021-12-02 12:18:00,6098.0,6102.0,6095.0,6099.0,553,100620
464,2021-12-02 12:19:00,6100.0,6101.0,6095.0,6098.0,700,101205
465,2021-12-02 12:20:00,6098.0,6101.0,6096.0,6099.0,361,101948
466,2021-12-02 12:21:00,6101.0,6103.0,6100.0,6100.0,350,102332
467,2021-12-02 12:22:00,6101.0,6107.0,6101.0,6103.0,341,102683
468,2021-12-02 12:23:00,6103.0,6105.0,6101.0,6101.0,226,103035
469,2021-12-02 12:24:00,6100.0,6102.0,6098.0,6098.0,225,103289
470,2021-12-02 12:25:00,6098.0,6102.0,6098.0,6099.0,340,103514
471,2021-12-02 12:26:00,6099.0,6101.0,6099.0,6099.0,242,103854
472,2021-12-02 12:27:00,6099.0,6103.0,6099.0,6103.0,54,104096
473,2021-12-02 12:28:00,6101.0,6101.0,6101.0,6101.0,0,104167
474,2021-12-02 12:42:00,6094.0,6094.0,6092.0,6093.0,676,106366
475,2021-12-02 12:43:00,6093.0,6093.0,6092.0,6093.0,2964,107042
476,2021-12-02 12:44:00,6092.0,6093.0,6091.0,6092.0,1740,110016
477,2021-12-02 12:45:00,6093.0,6093.0,6092.0,6092.0,267,112044
478,2021-12-02 12:46:00,6092.0,6098.0,6092.0,6097.0,1228,112366
479,2021-12-02 12:47:00,6097.0,6098.0,6095.0,6098.0,732,113610
480,2021-12-02 12:48:00,6099.0,6099.0,6096.0,6096.0,156,114345
481,2021-12-03 08:51:00,6123.0,6123.0,6122.0,6123.0,14,91938
482,2021-12-03 08:52:00,6124.0,6129.0,6124.0,6126.0,272,91955
483,2021-12-03 08:53:00,6127.0,6127.0,6125.0,6126.0,4,92409
484,2021-12-03 09:05:00,6117.0,6117.0,6117.0,6117.0,0,96470
485,2021-12-03 09:06:00,6117.0,6122.0,6117.0,6120.0,512,96471
486,2021-12-03 09:07:00,6120.0,6120.0,6118.0,6118.0,94,96984
487,2021-12-03 09:08:00,6121.0,6122.0,6120.0,6120.0,133,97123
488,2021-12-03 09:09:00,6120.0,6120.0,6118.0,6118.0,102,97256
489,2021-12-03 09:10:00,6118.0,6119.0,6118.0,6119.0,82,97372
490,2021-12-03 09:11:00,6119.0,6120.0,6117.0,6118.0,112,97454
491,2021-12-03 09:12:00,6119.0,6119.0,6117.0,6118.0,55,97585
492,2021-12-03 09:13:00,6118.0,6118.0,6118.0,6118.0,0,97640
